date,open,high,low,close,volume,,
2018-10-05,1196.1,1196.1,1196.1,1196.1,0,mandg.co.uk,
2018-10-04,1201.29,1201.29,1201.29,1201.29,0,mandg.co.uk,
2018-10-03,1207.24,1207.24,1207.24,1207.24,0,mandg.co.uk,
2018-10-02,1209.15,1209.15,1209.15,1209.15,0,mandg.co.uk,
2018-10-01,1203.74,1203.74,1203.74,1203.74,0,mandg.co.uk,
2018-09-28,1204.47,1204.47,1204.47,1204.47,0,mandg.co.uk,
2018-09-27,1198.67,1198.67,1198.67,1198.67,0,mandg.co.uk,
2018-09-26,1196.58,1196.58,1196.58,1196.58,0,mandg.co.uk,
2018-09-25,1195.93,1195.93,1195.93,1195.93,0,mandg.co.uk,
2018-09-24,1200.06,1200.06,1200.06,1200.06,0,mandg.co.uk,
2018-09-21,1192.91,1192.91,1192.91,1192.91,0,mandg.co.uk,
2018-09-20,1187.43,1187.43,1187.43,1187.43,0,mandg.co.uk,
2018-09-19,1189.43,1189.43,1189.43,1189.43,0,mandg.co.uk,
2018-09-18,1193.2,1193.2,1193.2,1193.2,0,mandg.co.uk,
2018-09-17,1194.8,1194.8,1194.8,1194.8,0,mandg.co.uk,
2018-09-14,1195.46,1195.46,1195.46,1195.46,0,mandg.co.uk,
2018-09-13,1197.64,1197.64,1197.64,1197.64,0,mandg.co.uk,
2018-09-12,1201.2,1201.2,1201.2,1201.2,0,mandg.co.uk,
2018-09-11,1198.09,1198.09,1198.09,1198.09,0,mandg.co.uk,
2018-09-10,1206.57,1206.57,1206.57,1206.57,0,mandg.co.uk,
2018-09-07,1201.4,1201.4,1201.4,1201.4,0,mandg.co.uk,
2018-09-06,1205.84,1205.84,1205.84,1205.84,0,mandg.co.uk,
2018-09-05,1214.05,1214.05,1214.05,1214.05,0,mandg.co.uk,
2018-09-04,1216.09,1216.09,1216.09,1216.09,0,mandg.co.uk,
2018-09-03,1215.37,1215.37,1215.37,1215.37,0,mandg.co.uk,
2018-08-31,1206.97,1206.97,1206.97,1206.97,0,mandg.co.uk,
2018-08-30,1208.32,1208.32,1208.32,1208.32,0,mandg.co.uk,
2018-08-29,1221.09,1221.09,1221.09,1221.09,0,mandg.co.uk,
2018-08-28,1223.31,1223.31,1223.31,1223.31,0,mandg.co.uk,
2018-08-24,1223.15,1223.15,1223.15,1223.15,0,mandg.co.uk,
2018-08-23,1221.08,1221.08,1221.08,1221.08,0,mandg.co.uk,
2018-08-22,1222.73,1222.73,1222.73,1222.73,0,mandg.co.uk,
2018-08-21,1226.12,1226.12,1226.12,1226.12,0,mandg.co.uk,
2018-08-20,1230.81,1230.81,1230.81,1230.81,0,mandg.co.uk,
2018-08-17,1233.49,1233.49,1233.49,1233.49,0,mandg.co.uk,
2018-08-16,1233.32,1233.32,1233.32,1233.32,0,mandg.co.uk,
2018-08-15,1231.92,1231.92,1231.92,1231.92,0,mandg.co.uk,
2018-08-14,1227.72,1227.72,1227.72,1227.72,0,mandg.co.uk,
2018-08-13,1230.66,1230.66,1230.66,1230.66,0,mandg.co.uk,
2018-08-10,1236.63,1236.63,1236.63,1236.63,0,mandg.co.uk,
2018-08-09,1232.03,1232.03,1232.03,1232.03,0,mandg.co.uk,
2018-08-08,1236.65,1236.65,1236.65,1236.65,0,mandg.co.uk,
2018-08-07,1201.54,1201.54,1201.54,1201.54,0,mandg.co.uk,
2018-08-06,1228.19,1228.19,1228.19,1228.19,0,mandg.co.uk,
2018-08-03,1220.81,1220.81,1220.81,1220.81,0,mandg.co.uk,
2018-08-02,1213.37,1213.37,1213.37,1213.37,0,mandg.co.uk,
2018-08-01,1215.01,1215.01,1215.01,1215.01,0,mandg.co.uk,
2018-07-31,1214.89,1214.89,1214.89,1214.89,0,mandg.co.uk,
2018-07-30,1218.64,1218.64,1218.64,1218.64,0,mandg.co.uk,
2018-07-27,1216.96,1216.96,1216.96,1216.96,0,mandg.co.uk,
2018-07-26,1212.64,1212.64,1212.64,1212.64,0,mandg.co.uk,
2018-07-25,1211.06,1211.06,1211.06,1211.06,0,mandg.co.uk,
2018-07-24,1212.46,1212.46,1212.46,1212.46,0,mandg.co.uk,
2018-07-23,1211.78,1211.78,1211.78,1211.78,0,mandg.co.uk,
2018-07-20,1216.69,1216.69,1216.69,1216.69,0,mandg.co.uk,
2018-07-19,1219.46,1219.46,1219.46,1219.46,0,mandg.co.uk,
2018-07-18,1217.88,1217.88,1217.88,1217.88,0,mandg.co.uk,
2018-07-17,1202.86,1202.86,1202.86,1202.86,0,mandg.co.uk,
2018-07-16,1201.04,1201.04,1201.04,1201.04,0,mandg.co.uk,
2018-07-13,1209.41,1209.41,1209.41,1209.41,0,mandg.co.uk,
2018-07-12,1202.94,1202.94,1202.94,1202.94,0,mandg.co.uk,
2018-07-11,1202.67,1202.67,1202.67,1202.67,0,mandg.co.uk,
2018-07-10,1202.78,1202.78,1202.78,1202.78,0,mandg.co.uk,
2018-07-09,1196.74,1196.74,1196.74,1196.74,0,mandg.co.uk,
2018-07-06,1199.4,1199.4,1199.4,1199.4,0,mandg.co.uk,
2018-07-05,1196.68,1196.68,1196.68,1196.68,0,mandg.co.uk,
2018-07-04,1198.3,1198.3,1198.3,1198.3,0,mandg.co.uk,
2018-07-03,1197.75,1197.75,1197.75,1197.75,0,mandg.co.uk,
2018-07-02,1199.2,1199.2,1199.2,1199.2,0,mandg.co.uk,
2018-06-29,1203.33,1203.33,1203.33,1203.33,0,mandg.co.uk,
2018-06-28,1205.69,1205.69,1205.69,1205.69,0,mandg.co.uk,
2018-06-27,1199.36,1199.36,1199.36,1199.36,0,mandg.co.uk,
2018-06-26,1197.58,1197.58,1197.58,1197.58,0,mandg.co.uk,
2018-06-25,1197.18,1197.18,1197.18,1197.18,0,mandg.co.uk,
2018-06-22,1192.71,1192.71,1192.71,1192.71,0,mandg.co.uk,
2018-06-21,1197.46,1197.46,1197.46,1197.46,0,mandg.co.uk,
2018-06-20,1201.54,1201.54,1201.54,1201.54,0,mandg.co.uk,
2018-06-19,1199.29,1199.29,1199.29,1199.29,0,mandg.co.uk,
2018-06-18,1195.92,1195.92,1195.92,1195.92,0,mandg.co.uk,
2018-06-15,1193.29,1193.29,1193.29,1193.29,0,mandg.co.uk,
2018-06-14,1190.06,1190.06,1190.06,1190.06,0,mandg.co.uk,
2018-06-13,1197.07,1197.07,1197.07,1197.07,0,mandg.co.uk,
2018-06-12,1194.14,1194.14,1194.14,1194.14,0,mandg.co.uk,
2018-06-11,1199.17,1199.17,1199.17,1199.17,0,mandg.co.uk,
2018-06-08,1194.1,1194.1,1194.1,1194.1,0,mandg.co.uk,
2018-06-07,1193.43,1193.43,1193.43,1193.43,0,mandg.co.uk,
2018-06-06,1195.22,1195.22,1195.22,1195.22,0,mandg.co.uk,
2018-06-05,1200.57,1200.57,1200.57,1200.57,0,mandg.co.uk,
2018-06-04,1200.69,1200.69,1200.69,1200.69,0,mandg.co.uk,
2018-06-01,1205.61,1205.61,1205.61,1205.61,0,mandg.co.uk,
2018-05-31,1206.47,1206.47,1206.47,1206.47,0,mandg.co.uk,
2018-05-30,1208.66,1208.66,1208.66,1208.66,0,mandg.co.uk,
2018-05-29,1208.71,1208.71,1208.71,1208.71,0,mandg.co.uk,
2018-05-25,1204.81,1204.81,1204.81,1204.81,0,mandg.co.uk,
2018-05-24,1199.1,1199.1,1199.1,1199.1,0,mandg.co.uk,
2018-05-23,1200.35,1200.35,1200.35,1200.35,0,mandg.co.uk,
2018-05-22,1192.88,1192.88,1192.88,1192.88,0,mandg.co.uk,
2018-05-21,1193.4,1193.4,1193.4,1193.4,0,mandg.co.uk,
2018-05-18,1189.66,1189.66,1189.66,1189.66,0,mandg.co.uk,
2018-05-17,1192.53,1192.53,1192.53,1192.53,0,mandg.co.uk,
2018-05-16,1194.1,1194.1,1194.1,1194.1,0,mandg.co.uk,
2018-05-15,1195.23,1195.23,1195.23,1195.23,0,mandg.co.uk,
2018-05-14,1196.27,1196.27,1196.27,1196.27,0,mandg.co.uk,
2018-05-11,1198.36,1198.36,1198.36,1198.36,0,mandg.co.uk,
2018-05-10,1192.33,1192.33,1192.33,1192.33,0,mandg.co.uk,
2018-05-09,1189.62,1189.62,1189.62,1189.62,0,mandg.co.uk,
2018-05-08,1194.35,1194.35,1194.35,1194.35,0,mandg.co.uk,
2018-05-04,1194.95,1194.95,1194.95,1194.95,0,mandg.co.uk,
2018-05-03,1195.6,1195.6,1195.6,1195.6,0,mandg.co.uk,
2018-05-02,1190.96,1190.96,1190.96,1190.96,0,mandg.co.uk,
2018-05-01,1190.35,1190.35,1190.35,1190.35,0,mandg.co.uk,
2018-04-30,1193.46,1193.46,1193.46,1193.46,0,mandg.co.uk,
2018-04-27,1189.03,1189.03,1189.03,1189.03,0,mandg.co.uk,
2018-04-26,1174.87,1174.87,1174.87,1174.87,0,mandg.co.uk,
2018-04-25,1176.68,1176.68,1176.68,1176.68,0,mandg.co.uk,
2018-04-24,1181.1,1181.1,1181.1,1181.1,0,mandg.co.uk,
2018-04-23,1182.55,1182.55,1182.55,1182.55,0,mandg.co.uk,
2018-04-20,1179.8,1179.8,1179.8,1179.8,0,mandg.co.uk,
2018-04-19,1173.64,1173.64,1173.64,1173.64,0,mandg.co.uk,
2018-04-18,1178.01,1178.01,1178.01,1178.01,0,mandg.co.uk,
2018-04-17,1168.21,1168.21,1168.21,1168.21,0,mandg.co.uk,
2018-04-16,1170.68,1170.68,1170.68,1170.68,0,mandg.co.uk,
2018-04-13,1171.38,1171.38,1171.38,1171.38,0,mandg.co.uk,
2018-04-12,1178.76,1178.76,1178.76,1178.76,0,mandg.co.uk,
2018-04-11,1177.48,1177.48,1177.48,1177.48,0,mandg.co.uk,
2018-04-10,1179.34,1179.34,1179.34,1179.34,0,mandg.co.uk,
2018-04-09,1183.23,1183.23,1183.23,1183.23,0,mandg.co.uk,
2018-04-06,1189.9,1189.9,1189.9,1189.9,0,mandg.co.uk,
2018-04-05,1188.15,1188.15,1188.15,1188.15,0,mandg.co.uk,
2018-04-04,1190.54,1190.54,1190.54,1190.54,0,mandg.co.uk,
2018-04-03,1192.42,1192.42,1192.42,1192.42,0,mandg.co.uk,
2018-03-29,1188.66,1188.66,1188.66,1188.66,0,mandg.co.uk,
2018-03-28,1184.54,1184.54,1184.54,1184.54,0,mandg.co.uk,
2018-03-27,1188.39,1188.39,1188.39,1188.39,0,mandg.co.uk,
2018-03-26,1179.34,1179.34,1179.34,1179.34,0,mandg.co.uk,
2018-03-23,1184.89,1184.89,1184.89,1184.89,0,mandg.co.uk,
2018-03-22,1179.38,1179.38,1179.38,1179.38,0,mandg.co.uk,
2018-03-21,1185.84,1185.84,1185.84,1185.84,0,mandg.co.uk,
2018-03-20,1190.11,1190.11,1190.11,1190.11,0,mandg.co.uk,
2018-03-19,1187.7,1187.7,1187.7,1187.7,0,mandg.co.uk,
2018-03-16,1197.14,1197.14,1197.14,1197.14,0,mandg.co.uk,
2018-03-15,1201.78,1201.78,1201.78,1201.78,0,mandg.co.uk,
2018-03-14,1198.51,1198.51,1198.51,1198.51,0,mandg.co.uk,
2018-03-13,1201.43,1201.43,1201.43,1201.43,0,mandg.co.uk,
2018-03-12,1204.14,1204.14,1204.14,1204.14,0,mandg.co.uk,
2018-03-09,1205.53,1205.53,1205.53,1205.53,0,mandg.co.uk,
2018-03-08,1204.83,1204.83,1204.83,1204.83,0,mandg.co.uk,
2018-03-07,1207.61,1207.61,1207.61,1207.61,0,mandg.co.uk,
2018-03-06,1204.14,1204.14,1204.14,1204.14,0,mandg.co.uk,
2018-03-05,1208.01,1208.01,1208.01,1208.01,0,mandg.co.uk,
2018-03-02,1211.05,1211.05,1211.05,1211.05,0,mandg.co.uk,
2018-03-01,1210.2,1210.2,1210.2,1210.2,0,mandg.co.uk,
2018-02-28,1203.37,1203.37,1203.37,1203.37,0,mandg.co.uk,
2018-02-27,1199.9,1199.9,1199.9,1199.9,0,mandg.co.uk,
2018-02-26,1192.5,1192.5,1192.5,1192.5,0,mandg.co.uk,
2018-02-23,1195.51,1195.51,1195.51,1195.51,0,mandg.co.uk,
2018-02-22,1200.34,1200.34,1200.34,1200.34,0,mandg.co.uk,
2018-02-21,1198.94,1198.94,1198.94,1198.94,0,mandg.co.uk,
2018-02-20,1195.49,1195.49,1195.49,1195.49,0,mandg.co.uk,
2018-02-19,1197.64,1197.64,1197.64,1197.64,0,mandg.co.uk,
2018-02-16,1195.13,1195.13,1195.13,1195.13,0,mandg.co.uk,
2018-02-15,1192.55,1192.55,1192.55,1192.55,0,mandg.co.uk,
2018-02-14,1199.72,1199.72,1199.72,1199.72,0,mandg.co.uk,
2018-02-13,1195.73,1195.73,1195.73,1195.73,0,mandg.co.uk,
2018-02-12,1195.23,1195.23,1195.23,1195.23,0,mandg.co.uk,
2018-02-09,1196.88,1196.88,1196.88,1196.88,0,mandg.co.uk,
2018-02-08,1189.54,1189.54,1189.54,1189.54,0,mandg.co.uk,
2018-02-07,1203.15,1203.15,1203.15,1203.15,0,mandg.co.uk,
2018-02-06,1199.9,1199.9,1199.9,1199.9,0,mandg.co.uk,
2018-02-05,1193.82,1193.82,1193.82,1193.82,0,mandg.co.uk,
2018-02-02,1183.89,1183.89,1183.89,1183.89,0,mandg.co.uk,
2018-02-01,1182.86,1182.86,1182.86,1182.86,0,mandg.co.uk,
2018-01-31,1189.72,1189.72,1189.72,1189.72,0,mandg.co.uk,
2018-01-30,1191.72,1191.72,1191.72,1191.72,0,mandg.co.uk,
2018-01-29,1195.94,1195.94,1195.94,1195.94,0,mandg.co.uk,
2018-01-26,1184.16,1184.16,1184.16,1184.16,0,mandg.co.uk,
2018-01-25,1182.07,1182.07,1182.07,1182.07,0,mandg.co.uk,
2018-01-24,1187.25,1187.25,1187.25,1187.25,0,mandg.co.uk,
2018-01-23,1197.71,1197.71,1197.71,1197.71,0,mandg.co.uk,
2018-01-22,1200.89,1200.89,1200.89,1200.89,0,mandg.co.uk,
2018-01-19,1202.92,1202.92,1202.92,1202.92,0,mandg.co.uk,
2018-01-18,1202,1202,1202,1202,0,mandg.co.uk,
2018-01-17,1208.62,1208.62,1208.62,1208.62,0,mandg.co.uk,
2018-01-16,1212.78,1212.78,1212.78,1212.78,0,mandg.co.uk,
2018-01-15,1211.95,1211.95,1211.95,1211.95,0,mandg.co.uk,
2018-01-12,1221.6,1221.6,1221.6,1221.6,0,mandg.co.uk,
2018-01-11,1230.18,1230.18,1230.18,1230.18,0,mandg.co.uk,
2018-01-10,1222.79,1222.79,1222.79,1222.79,0,mandg.co.uk,
2018-01-09,1222.72,1222.72,1222.72,1222.72,0,mandg.co.uk,
2018-01-08,1224.05,1224.05,1224.05,1224.05,0,mandg.co.uk,
2018-01-05,1224.79,1224.79,1224.79,1224.79,0,mandg.co.uk,
2018-01-04,1223.73,1223.73,1223.73,1223.73,0,mandg.co.uk,
2018-01-03,1219.57,1219.57,1219.57,1219.57,0,mandg.co.uk,
2018-01-02,1220.05,1220.05,1220.05,1220.05,0,mandg.co.uk,
2017-12-29,1218.55,1218.55,1218.55,1218.55,0,mandg.co.uk,
2017-12-28,1223.03,1223.03,1223.03,1223.03,0,mandg.co.uk,
2017-12-27,1222.25,1222.25,1222.25,1222.25,0,mandg.co.uk,
2017-12-22,1221.51,1221.51,1221.51,1221.51,0,mandg.co.uk,
2017-12-21,1223.84,1223.84,1223.84,1223.84,0,mandg.co.uk,
2017-12-20,1220.86,1220.86,1220.86,1220.86,0,mandg.co.uk,
2017-12-19,1223.4,1223.4,1223.4,1223.4,0,mandg.co.uk,
2017-12-18,1222.39,1222.39,1222.39,1222.39,0,mandg.co.uk,
2017-12-15,1219.71,1219.71,1219.71,1219.71,0,mandg.co.uk,
2017-12-14,1215.79,1215.79,1215.79,1215.79,0,mandg.co.uk,
2017-12-13,1217.37,1217.37,1217.37,1217.37,0,mandg.co.uk,
2017-12-12,1219.8,1219.8,1219.8,1219.8,0,mandg.co.uk,
2017-12-11,1218.45,1218.45,1218.45,1218.45,0,mandg.co.uk,
2017-12-08,1209.26,1209.26,1209.26,1209.26,0,mandg.co.uk,
2017-12-07,1222.2,1222.2,1222.2,1222.2,0,mandg.co.uk,
2017-12-06,1221.83,1221.83,1221.83,1221.83,0,mandg.co.uk,
2017-12-05,1219.07,1219.07,1219.07,1219.07,0,mandg.co.uk,
2017-12-04,1209.73,1209.73,1209.73,1209.73,0,mandg.co.uk,
2017-12-01,1210.61,1210.61,1210.61,1210.61,0,mandg.co.uk,
2017-11-30,1213.62,1213.62,1213.62,1213.62,0,mandg.co.uk,
2017-11-29,1220.09,1220.09,1220.09,1220.09,0,mandg.co.uk,
2017-11-28,1229.92,1229.92,1229.92,1229.92,0,mandg.co.uk,
2017-11-27,1226.51,1226.51,1226.51,1226.51,0,mandg.co.uk,
2017-11-24,1225.86,1225.86,1225.86,1225.86,0,mandg.co.uk,
2017-11-23,1225.69,1225.69,1225.69,1225.69,0,mandg.co.uk,
2017-11-22,1224.89,1224.89,1224.89,1224.89,0,mandg.co.uk,
2017-11-21,1223.1,1223.1,1223.1,1223.1,0,mandg.co.uk,
2017-11-20,1223.72,1223.72,1223.72,1223.72,0,mandg.co.uk,
2017-11-17,1226.6,1226.6,1226.6,1226.6,0,mandg.co.uk,
2017-11-16,1223.79,1223.79,1223.79,1223.79,0,mandg.co.uk,
2017-11-15,1228.35,1228.35,1228.35,1228.35,0,mandg.co.uk,
2017-11-14,1229.65,1229.65,1229.65,1229.65,0,mandg.co.uk,
2017-11-13,1230.16,1230.16,1230.16,1230.16,0,mandg.co.uk,
2017-11-10,1224.9,1224.9,1224.9,1224.9,0,mandg.co.uk,
2017-11-09,1230.36,1230.36,1230.36,1230.36,0,mandg.co.uk,
2017-11-08,1228.5,1228.5,1228.5,1228.5,0,mandg.co.uk,
2017-11-07,1226.03,1226.03,1226.03,1226.03,0,mandg.co.uk,
2017-11-06,1228.31,1228.31,1228.31,1228.31,0,mandg.co.uk,
2017-11-03,1231.82,1231.82,1231.82,1231.82,0,mandg.co.uk,
2017-11-02,1227.22,1227.22,1227.22,1227.22,0,mandg.co.uk,
2017-11-01,1212.28,1212.28,1212.28,1212.28,0,mandg.co.uk,
2017-10-31,1218.96,1218.96,1218.96,1218.96,0,mandg.co.uk,
2017-10-30,1220.96,1220.96,1220.96,1220.96,0,mandg.co.uk,
2017-10-27,1225.44,1225.44,1225.44,1225.44,0,mandg.co.uk,
2017-10-26,1218.24,1218.24,1218.24,1218.24,0,mandg.co.uk,
2017-10-25,1216.35,1216.35,1216.35,1216.35,0,mandg.co.uk,
2017-10-24,1224.55,1224.55,1224.55,1224.55,0,mandg.co.uk,
2017-10-23,1225.5,1225.5,1225.5,1225.5,0,mandg.co.uk,
2017-10-20,1228.08,1228.08,1228.08,1228.08,0,mandg.co.uk,
2017-10-19,1231.63,1231.63,1231.63,1231.63,0,mandg.co.uk,
2017-10-18,1227.8,1227.8,1227.8,1227.8,0,mandg.co.uk,
2017-10-17,1226.91,1226.91,1226.91,1226.91,0,mandg.co.uk,
2017-10-16,1220.47,1220.47,1220.47,1220.47,0,mandg.co.uk,
2017-10-13,1220.1,1220.1,1220.1,1220.1,0,mandg.co.uk,
2017-10-12,1234.35,1234.35,1234.35,1234.35,0,mandg.co.uk,
2017-10-11,1229.9,1229.9,1229.9,1229.9,0,mandg.co.uk,
2017-10-10,1228.17,1228.17,1228.17,1228.17,0,mandg.co.uk,
2017-10-09,1229.51,1229.51,1229.51,1229.51,0,mandg.co.uk,
2017-10-06,1237.09,1237.09,1237.09,1237.09,0,mandg.co.uk,
2017-10-05,1230.37,1230.37,1230.37,1230.37,0,mandg.co.uk,
2017-10-04,1222.69,1222.69,1222.69,1222.69,0,mandg.co.uk,
2017-10-03,1220.78,1220.78,1220.78,1220.78,0,mandg.co.uk,
2017-10-02,1216.86,1216.86,1216.86,1216.86,0,mandg.co.uk,
2017-09-29,1212.98,1212.98,1212.98,1212.98,0,mandg.co.uk,
2017-09-28,1206.85,1206.85,1206.85,1206.85,0,mandg.co.uk,
2017-09-27,1207.01,1207.01,1207.01,1207.01,0,mandg.co.uk,
2017-09-26,1212.58,1212.58,1212.58,1212.58,0,mandg.co.uk,
2017-09-25,1212.84,1212.84,1212.84,1212.84,0,mandg.co.uk,
2017-09-22,1207.91,1207.91,1207.91,1207.91,0,mandg.co.uk,
2017-09-21,1211.04,1211.04,1211.04,1211.04,0,mandg.co.uk,
2017-09-20,1212.99,1212.99,1212.99,1212.99,0,mandg.co.uk,
2017-09-19,1214.16,1214.16,1214.16,1214.16,0,mandg.co.uk,
2017-09-18,1210.88,1210.88,1210.88,1210.88,0,mandg.co.uk,
2017-09-15,1206.46,1206.46,1206.46,1206.46,0,mandg.co.uk,
2017-09-13,1236.52,1236.52,1236.52,1236.52,0,mandg.co.uk,
2017-09-12,1235.08,1235.08,1235.08,1235.08,0,mandg.co.uk,
2017-09-11,1245.99,1245.99,1245.99,1245.99,0,mandg.co.uk,
2017-09-08,1251.26,1251.26,1251.26,1251.26,0,mandg.co.uk,
2017-09-07,1253.16,1253.16,1253.16,1253.16,0,mandg.co.uk,
2017-09-06,1254.05,1254.05,1254.05,1254.05,0,mandg.co.uk,
2017-09-05,1258,1258,1258,1258,0,mandg.co.uk,
2017-09-04,1258.05,1258.05,1258.05,1258.05,0,mandg.co.uk,
2017-09-01,1258.82,1258.82,1258.82,1258.82,0,mandg.co.uk,
2017-08-31,1259.67,1259.67,1259.67,1259.67,0,mandg.co.uk,
2017-08-30,1258.85,1258.85,1258.85,1258.85,0,mandg.co.uk,
2017-08-29,1260.97,1260.97,1260.97,1260.97,0,mandg.co.uk,
2017-08-25,1261.1,1261.1,1261.1,1261.1,0,mandg.co.uk,
2017-08-24,1261.12,1261.12,1261.12,1261.12,0,mandg.co.uk,
2017-08-23,1261.1,1261.1,1261.1,1261.1,0,mandg.co.uk,
2017-08-22,1259.75,1259.75,1259.75,1259.75,0,mandg.co.uk,
2017-08-21,1254.06,1254.06,1254.06,1254.06,0,mandg.co.uk,
2017-08-18,1252.81,1252.81,1252.81,1252.81,0,mandg.co.uk,
2017-08-17,1252.71,1252.71,1252.71,1252.71,0,mandg.co.uk,
2017-08-16,1249.85,1249.85,1249.85,1249.85,0,mandg.co.uk,
2017-08-15,1251.09,1251.09,1251.09,1251.09,0,mandg.co.uk,
2017-08-14,1243.75,1243.75,1243.75,1243.75,0,mandg.co.uk,
2017-08-11,1242.82,1242.82,1242.82,1242.82,0,mandg.co.uk,
2017-08-10,1238.39,1238.39,1238.39,1238.39,0,mandg.co.uk,
2017-08-09,1239.21,1239.21,1239.21,1239.21,0,mandg.co.uk,
2017-08-08,1238.36,1238.36,1238.36,1238.36,0,mandg.co.uk,
2017-08-07,1234.2,1234.2,1234.2,1234.2,0,mandg.co.uk,
2017-08-04,1230.8,1230.8,1230.8,1230.8,0,mandg.co.uk,
2017-08-03,1224.22,1224.22,1224.22,1224.22,0,mandg.co.uk,
2017-08-02,1219.75,1219.75,1219.75,1219.75,0,mandg.co.uk,
2017-08-01,1220.53,1220.53,1220.53,1220.53,0,mandg.co.uk,
2017-07-31,1225.42,1225.42,1225.42,1225.42,0,mandg.co.uk,
2017-07-28,1226.84,1226.84,1226.84,1226.84,0,mandg.co.uk,
2017-07-27,1223.19,1223.19,1223.19,1223.19,0,mandg.co.uk,
2017-07-26,1225.62,1225.62,1225.62,1225.62,0,mandg.co.uk,
2017-07-25,1229.22,1229.22,1229.22,1229.22,0,mandg.co.uk,
2017-07-24,1230.85,1230.85,1230.85,1230.85,0,mandg.co.uk,
2017-07-21,1233.36,1233.36,1233.36,1233.36,0,mandg.co.uk,
2017-07-20,1232.56,1232.56,1232.56,1232.56,0,mandg.co.uk,
2017-07-19,1223.73,1223.73,1223.73,1223.73,0,mandg.co.uk,
2017-07-18,1226,1226,1226,1226,0,mandg.co.uk,
2017-07-17,1218.96,1218.96,1218.96,1218.96,0,mandg.co.uk,
2017-07-14,1222.79,1222.79,1222.79,1222.79,0,mandg.co.uk,
2017-07-13,1226.69,1226.69,1226.69,1226.69,0,mandg.co.uk,
2017-07-12,1228.25,1228.25,1228.25,1228.25,0,mandg.co.uk,
2017-07-11,1219.62,1219.62,1219.62,1219.62,0,mandg.co.uk,
2017-07-10,1222.54,1222.54,1222.54,1222.54,0,mandg.co.uk,
2017-07-07,1220.24,1220.24,1220.24,1220.24,0,mandg.co.uk,
2017-07-06,1216.21,1216.21,1216.21,1216.21,0,mandg.co.uk,
2017-07-05,1221.95,1221.95,1221.95,1221.95,0,mandg.co.uk,
2017-07-04,1222.19,1222.19,1222.19,1222.19,0,mandg.co.uk,
2017-07-03,1222.3,1222.3,1222.3,1222.3,0,mandg.co.uk,
2017-06-30,1223.01,1223.01,1223.01,1223.01,0,mandg.co.uk,
2017-06-29,1225.69,1225.69,1225.69,1225.69,0,mandg.co.uk,
2017-06-28,1236.69,1236.69,1236.69,1236.69,0,mandg.co.uk,
2017-06-27,1245.4,1245.4,1245.4,1245.4,0,mandg.co.uk,
2017-06-26,1244.39,1244.39,1244.39,1244.39,0,mandg.co.uk,
2017-06-23,1242.89,1242.89,1242.89,1242.89,0,mandg.co.uk,
2017-06-22,1247.21,1247.21,1247.21,1247.21,0,mandg.co.uk,
2017-06-21,1246.83,1246.83,1246.83,1246.83,0,mandg.co.uk,
2017-06-20,1249.11,1249.11,1249.11,1249.11,0,mandg.co.uk,
2017-06-19,1240.6,1240.6,1240.6,1240.6,0,mandg.co.uk,
2017-06-16,1241.04,1241.04,1241.04,1241.04,0,mandg.co.uk,
2017-06-15,1243.75,1243.75,1243.75,1243.75,0,mandg.co.uk,
2017-06-14,1248.07,1248.07,1248.07,1248.07,0,mandg.co.uk,
2017-06-13,1246.55,1246.55,1246.55,1246.55,0,mandg.co.uk,
2017-06-12,1249.82,1249.82,1249.82,1249.82,0,mandg.co.uk,
2017-06-09,1242.51,1242.51,1242.51,1242.51,0,mandg.co.uk,
2017-06-08,1225.51,1225.51,1225.51,1225.51,0,mandg.co.uk,
2017-06-07,1230.89,1230.89,1230.89,1230.89,0,mandg.co.uk,
2017-06-06,1224.47,1224.47,1224.47,1224.47,0,mandg.co.uk,
2017-06-05,1223.03,1223.03,1223.03,1223.03,0,mandg.co.uk,
2017-06-02,1224,1224,1224,1224,0,mandg.co.uk,
2017-06-01,1223.84,1223.84,1223.84,1223.84,0,mandg.co.uk,
2017-05-31,1224.43,1224.43,1224.43,1224.43,0,mandg.co.uk,
2017-05-30,1219.85,1219.85,1219.85,1219.85,0,mandg.co.uk,
2017-05-26,1222.46,1222.46,1222.46,1222.46,0,mandg.co.uk,
2017-05-25,1211.03,1211.03,1211.03,1211.03,0,mandg.co.uk,
2017-05-23,1208.27,1208.27,1208.27,1208.27,0,mandg.co.uk,
2017-05-22,1205.54,1205.54,1205.54,1205.54,0,mandg.co.uk,
2017-05-19,1200.15,1200.15,1200.15,1200.15,0,mandg.co.uk,
2017-05-18,1200.32,1200.32,1200.32,1200.32,0,mandg.co.uk,
2017-05-17,1206.04,1206.04,1206.04,1206.04,0,mandg.co.uk,
2017-05-16,1209.85,1209.85,1209.85,1209.85,0,mandg.co.uk,
2017-05-15,1205.44,1205.44,1205.44,1205.44,0,mandg.co.uk,
2017-05-12,1206.12,1206.12,1206.12,1206.12,0,mandg.co.uk,
2017-05-11,1200.42,1200.42,1200.42,1200.42,0,mandg.co.uk,
2017-05-10,1194.62,1194.62,1194.62,1194.62,0,mandg.co.uk,
2017-05-09,1200.84,1200.84,1200.84,1200.84,0,mandg.co.uk,
2017-05-08,1202.35,1202.35,1202.35,1202.35,0,mandg.co.uk,
2017-05-05,1203.01,1203.01,1203.01,1203.01,0,mandg.co.uk,
