Date, Open, High, Low, Close,0
2015-05-28,144.92,144.92,144.92,144.92,0.00,FTFeed
2015-05-27,144.85,144.85,144.85,144.85,0.00,FTFeed
2015-05-26,144.85,144.85,144.85,144.85,0.00,FTFeed
2015-05-22,144.9,144.9,144.9,144.9,0.00,FTFeed
2015-05-21,144.8,144.8,144.8,144.8,0.00,FTFeed
2015-05-20,144.82,144.82,144.82,144.82,0.00,FTFeed
2015-05-19,145.01,145.01,145.01,145.01,0.00,FTFeed
2015-05-18,145.04,145.04,145.04,145.04,0.00,FTFeed
2015-05-15,144.8,144.8,144.8,144.8,0.00,FTFeed
2015-05-14,144.64,144.64,144.64,144.64,0.00,FTFeed
2015-05-13,144.71,144.71,144.71,144.71,0.00,FTFeed
2015-05-12,144.7,144.7,144.7,144.7,0.00,FTFeed
2015-05-11,144.96,144.96,144.96,144.96,0.00,FTFeed
2015-05-08,144.82,144.82,144.82,144.82,0.00,FTFeed
2015-05-07,144.64,144.64,144.64,144.64,0.00,FTFeed
2015-05-06,144.8,144.8,144.8,144.8,0.00,FTFeed
2015-05-05,144.96,144.96,144.96,144.96,0.00,FTFeed
2015-05-01,145.05,145.05,145.05,145.05,0.00,FTFeed
2015-04-30,145.09,145.09,145.09,145.09,0.00,FTFeed
2015-04-29,145.24,145.24,145.24,145.24,0.00,FTFeed
2015-04-28,145.43,145.43,145.43,145.43,0.00,FTFeed
2015-04-27,145.44,145.44,145.44,145.44,0.00,FTFeed
2015-04-24,145.32,145.32,145.32,145.32,0.00,FTFeed
2015-04-23,145.31,145.31,145.31,145.31,0.00,FTFeed
2015-04-22,145.39,145.39,145.39,145.39,0.00,FTFeed
2015-04-21,145.52,145.52,145.52,145.52,0.00,FTFeed
2015-04-20,145.47,145.47,145.47,145.47,0.00,FTFeed
2015-04-17,145.61,145.61,145.61,145.61,0.00,FTFeed
2015-04-16,145.69,145.69,145.69,145.69,0.00,FTFeed
2015-04-15,145.7,145.7,145.7,145.7,0.00,FTFeed
2015-04-14,145.71,145.71,145.71,145.71,0.00,FTFeed
2015-04-13,145.63,145.63,145.63,145.63,0.00,FTFeed
2015-04-10,145.59,145.59,145.59,145.59,0.00,FTFeed
2015-04-09,145.71,145.71,145.71,145.71,0.00,FTFeed
2015-04-08,145.64,145.64,145.64,145.64,0.00,FTFeed
2015-04-07,145.39,145.39,145.39,145.39,0.00,FTFeed
2015-04-02,145.39,145.39,145.39,145.39,0.00,FTFeed
2015-04-01,145.16,145.16,145.16,145.16,0.00,FTFeed
2015-03-31,146.64,146.64,146.64,146.64,0.00,FTFeed
2015-03-30,146.6,146.6,146.6,146.6,0.00,FTFeed
2015-03-27,146.42,146.42,146.42,146.42,0.00,FTFeed
2015-03-26,146.49,146.49,146.49,146.49,0.00,FTFeed
2015-03-25,146.75,146.75,146.75,146.75,0.00,FTFeed
2015-03-24,146.67,146.67,146.67,146.67,0.00,FTFeed
2015-03-23,146.71,146.71,146.71,146.71,0.00,FTFeed
2015-03-20,146.42,146.42,146.42,146.42,0.00,FTFeed
2015-03-19,146.43,146.43,146.43,146.43,0.00,FTFeed
2015-03-18,146.1,146.1,146.1,146.1,0.00,FTFeed
2015-03-17,146.95,146.95,146.95,146.95,0.00,FTFeed
2015-03-16,146.93,146.93,146.93,146.93,0.00,FTFeed
2015-03-13,147.04,147.04,147.04,147.04,0.00,FTFeed
2015-03-12,147.1,147.1,147.1,147.1,0.00,FTFeed
2015-03-11,146.92,146.92,146.92,146.92,0.00,FTFeed
2015-03-10,147.03,147.03,147.03,147.03,0.00,FTFeed
2015-03-09,147.05,147.05,147.05,147.05,0.00,FTFeed
2015-03-06,147.37,147.37,147.37,147.37,0.00,FTFeed
2015-03-05,147.23,147.23,147.23,147.23,0.00,FTFeed
2015-03-04,147.21,147.21,147.21,147.21,0.00,FTFeed
2015-03-03,147.23,147.23,147.23,147.23,0.00,FTFeed
2015-03-02,147.47,147.47,147.47,147.47,0.00,FTFeed
2015-02-27,147.35,147.35,147.35,147.35,0.00,FTFeed
2015-02-26,147.43,147.43,147.43,147.43,0.00,FTFeed
2015-02-25,147.36,147.36,147.36,147.36,0.00,FTFeed
2015-02-24,147.02,147.02,147.02,147.02,0.00,FTFeed
2015-02-23,146.94,146.94,146.94,146.94,0.00,FTFeed
2015-02-20,146.82,146.82,146.82,146.82,0.00,FTFeed
2015-02-19,146.83,146.83,146.83,146.83,0.00,FTFeed
2015-02-18,146.68,146.68,146.68,146.68,0.00,FTFeed
2015-02-17,146.96,146.96,146.96,146.96,0.00,FTFeed
2015-02-16,146.96,146.96,146.96,146.96,0.00,FTFeed
2015-02-13,146.89,146.89,146.89,146.89,0.00,FTFeed
2015-02-12,146.77,146.77,146.77,146.77,0.00,FTFeed
2015-02-11,146.99,146.99,146.99,146.99,0.00,FTFeed
2015-02-10,146.94,146.94,146.94,146.94,0.00,FTFeed
2015-02-09,147.12,147.12,147.12,147.12,0.00,FTFeed
2015-02-06,147.21,147.21,147.21,147.21,0.00,FTFeed
2015-02-05,147.1,147.1,147.1,147.1,0.00,FTFeed
2015-02-04,147.18,147.18,147.18,147.18,0.00,FTFeed
2015-02-03,147.11,147.11,147.11,147.11,0.00,FTFeed
2015-02-02,146.25,146.25,146.25,146.25,0.00,FTFeed
2015-01-30,147.03,147.03,147.03,147.03,0.00,FTFeed
2015-01-29,146.91,146.91,146.91,146.91,0.00,FTFeed
2015-01-28,146.9,146.9,146.9,146.9,0.00,FTFeed
2015-01-27,146.95,146.95,146.95,146.95,0.00,FTFeed
2015-01-26,146.86,146.86,146.86,146.86,0.00,FTFeed
2015-01-23,146.71,146.71,146.71,146.71,0.00,FTFeed
2015-01-22,146.19,146.19,146.19,146.19,0.00,FTFeed
2015-01-21,146.2,146.2,146.2,146.2,0.00,FTFeed
2015-01-20,146.01,146.01,146.01,146.01,0.00,FTFeed
2015-01-19,145.88,145.88,145.88,145.88,0.00,FTFeed
2015-01-16,146,146,146,146,0.00,FTFeed
2015-01-15,145.91,145.91,145.91,145.91,0.00,FTFeed
2015-01-14,145.86,145.86,145.86,145.86,0.00,FTFeed
2015-01-13,145.91,145.91,145.91,145.91,0.00,FTFeed
2015-01-12,145.77,145.77,145.77,145.77,0.00,FTFeed
2015-01-09,145.72,145.72,145.72,145.72,0.00,FTFeed
2015-01-08,145.55,145.55,145.55,145.55,0.00,FTFeed
2015-01-07,145.48,145.48,145.48,145.48,0.00,FTFeed
2015-01-06,145.53,145.53,145.53,145.53,0.00,FTFeed
2015-01-05,145.54,145.54,145.54,145.54,0.00,FTFeed
2015-01-02,145.35,145.35,145.35,145.35,0.00,FTFeed
2014-12-31,145.43,145.43,145.43,145.43,0.00,FTFeed
2014-12-30,145.28,145.28,145.28,145.28,0.00,FTFeed
2014-12-29,145.3,145.3,145.3,145.3,0.00,FTFeed
2014-12-24,145.15,145.15,145.15,145.15,0.00,FTFeed
2014-12-23,145.28,145.28,145.28,145.28,0.00,FTFeed
2014-12-22,145.2,145.2,145.2,145.2,0.00,FTFeed
2014-12-19,144.88,144.88,144.88,144.88,0.00,FTFeed
2014-12-18,144.73,144.73,144.73,144.73,0.00,FTFeed
2014-12-17,143.64,143.64,143.64,143.64,0.00,FTFeed
2014-12-16,144.81,144.81,144.81,144.81,0.00,FTFeed
2014-12-15,144.82,144.82,144.82,144.82,0.00,FTFeed
2014-12-12,144.95,144.95,144.95,144.95,0.00,FTFeed
2014-12-11,145.07,145.07,145.07,145.07,0.00,FTFeed
2014-12-10,145.19,145.19,145.19,145.19,0.00,FTFeed
2014-12-09,145.32,145.32,145.32,145.32,0.00,FTFeed
2014-12-08,145.29,145.29,145.29,145.29,0.00,FTFeed
2014-12-05,145.38,145.38,145.38,145.38,0.00,FTFeed
2014-12-04,145.42,145.42,145.42,145.42,0.00,FTFeed
2014-12-03,145.31,145.31,145.31,145.31,0.00,FTFeed
2014-12-02,145.43,145.43,145.43,145.43,0.00,FTFeed
2014-12-01,145.61,145.61,145.61,145.61,0.00,FTFeed
2014-11-28,145.61,145.61,145.61,145.61,0.00,FTFeed
2014-11-27,145.52,145.52,145.52,145.52,0.00,FTFeed
2014-11-26,145.46,145.46,145.46,145.46,0.00,FTFeed
2014-11-25,145.35,145.35,145.35,145.35,0.00,FTFeed
2014-11-24,145.19,145.19,145.19,145.19,0.00,FTFeed
2014-11-21,144.9,144.9,144.9,144.9,0.00,FTFeed
2014-11-20,144.86,144.86,144.86,144.86,0.00,FTFeed
2014-11-19,144.91,144.91,144.91,144.91,0.00,FTFeed
2014-11-18,144.97,144.97,144.97,144.97,0.00,FTFeed
2014-11-17,145.14,145.14,145.14,145.14,0.00,FTFeed
2014-11-14,145.02,145.02,145.02,145.02,0.00,FTFeed
2014-11-13,144.97,144.97,144.97,144.97,0.00,FTFeed
2014-11-12,145.05,145.05,145.05,145.05,0.00,FTFeed
2014-11-11,144.96,144.96,144.96,144.96,0.00,FTFeed
2014-11-10,145.06,145.06,145.06,145.06,0.00,FTFeed
2014-11-07,144.79,144.79,144.79,144.79,0.00,FTFeed
2014-11-06,144.76,144.76,144.76,144.76,0.00,FTFeed
2014-11-05,144.67,144.67,144.67,144.67,0.00,FTFeed
2014-11-04,144.77,144.77,144.77,144.77,0.00,FTFeed
2014-11-03,144.77,144.77,144.77,144.77,0.00,FTFeed
2014-10-31,144.69,144.69,144.69,144.69,0.00,FTFeed
2014-10-30,144.7,144.7,144.7,144.7,0.00,FTFeed
2014-10-29,144.77,144.77,144.77,144.77,0.00,FTFeed
2014-10-28,144.69,144.69,144.69,144.69,0.00,FTFeed
2014-10-27,144.81,144.81,144.81,144.81,0.00,FTFeed
2014-10-24,144.73,144.73,144.73,144.73,0.00,FTFeed
2014-10-23,144.61,144.61,144.61,144.61,0.00,FTFeed
2014-10-22,144.75,144.75,144.75,144.75,0.00,FTFeed
2014-10-21,144.45,144.45,144.45,144.45,0.00,FTFeed
2014-10-20,144.41,144.41,144.41,144.41,0.00,FTFeed
2014-10-17,144.16,144.16,144.16,144.16,0.00,FTFeed
2014-10-16,144.56,144.56,144.56,144.56,0.00,FTFeed
2014-10-15,144.65,144.65,144.65,144.65,0.00,FTFeed
2014-10-14,144.85,144.85,144.85,144.85,0.00,FTFeed
2014-10-13,144.59,144.59,144.59,144.59,0.00,FTFeed
2014-10-10,144.68,144.68,144.68,144.68,0.00,FTFeed
2014-10-09,144.94,144.94,144.94,144.94,0.00,FTFeed
2014-10-08,144.76,144.76,144.76,144.76,0.00,FTFeed
2014-10-07,144.7,144.7,144.7,144.7,0.00,FTFeed
2014-10-06,144.62,144.62,144.62,144.62,0.00,FTFeed
2014-10-03,143.64,143.64,143.64,143.64,0.00,FTFeed
2014-10-02,144.33,144.33,144.33,144.33,0.00,FTFeed
2014-10-01,144.14,144.14,144.14,144.14,0.00,FTFeed
2014-09-30,145.58,145.58,145.58,145.58,0.00,FTFeed
2014-09-29,145.73,145.73,145.73,145.73,0.00,FTFeed
2014-09-26,145.88,145.88,145.88,145.88,0.00,FTFeed
2014-09-25,146.04,146.04,146.04,146.04,0.00,FTFeed
2014-09-24,146.01,146.01,146.01,146.01,0.00,FTFeed
2014-09-23,146.15,146.15,146.15,146.15,0.00,FTFeed
2014-09-22,146.25,146.25,146.25,146.25,0.00,FTFeed
2014-09-19,146.03,146.03,146.03,146.03,0.00,FTFeed
2014-09-18,145.19,145.19,145.19,145.19,0.00,FTFeed
2014-09-17,145.17,145.17,145.17,145.17,0.00,FTFeed
2014-09-16,145.15,145.15,145.15,145.15,0.00,FTFeed
2014-09-15,145.3,145.3,145.3,145.3,0.00,FTFeed
2014-09-12,146.12,146.12,146.12,146.12,0.00,FTFeed
2014-09-11,146.18,146.18,146.18,146.18,0.00,FTFeed
2014-09-10,146.2,146.2,146.2,146.2,0.00,FTFeed
2014-09-09,146.34,146.34,146.34,146.34,0.00,FTFeed
2014-09-08,146.56,146.56,146.56,146.56,0.00,FTFeed
2014-09-05,146.42,146.42,146.42,146.42,0.00,FTFeed
2014-09-04,146.49,146.49,146.49,146.49,0.00,FTFeed
2014-09-03,146.44,146.44,146.44,146.44,0.00,FTFeed
2014-09-02,146.58,146.58,146.58,146.58,0.00,FTFeed
2014-09-01,146.75,146.75,146.75,146.75,0.00,FTFeed
2014-08-29,146.8,146.8,146.8,146.8,0.00,FTFeed
2014-08-28,146.8,146.8,146.8,146.8,0.00,FTFeed
2014-08-27,146.66,146.66,146.66,146.66,0.00,FTFeed
2014-08-26,146.48,146.48,146.48,146.48,0.00,FTFeed
2014-08-22,146.31,146.31,146.31,146.31,0.00,FTFeed
2014-08-21,146,146,146,146,0.00,FTFeed
2014-08-20,146.03,146.03,146.03,146.03,0.00,FTFeed
2014-08-19,146.12,146.12,146.12,146.12,0.00,FTFeed
2014-08-18,145.87,145.87,145.87,145.87,0.00,FTFeed
2014-08-15,145.82,145.82,145.82,145.82,0.00,FTFeed
2014-08-14,145.54,145.54,145.54,145.54,0.00,FTFeed
2014-08-13,145.16,145.16,145.16,145.16,0.00,FTFeed
2014-08-12,145.1,145.1,145.1,145.1,0.00,FTFeed
2014-08-11,145.01,145.01,145.01,145.01,0.00,FTFeed
2014-08-08,145.06,145.06,145.06,145.06,0.00,FTFeed
2014-08-07,145.02,145.02,145.02,145.02,0.00,FTFeed
2014-08-06,145.09,145.09,145.09,145.09,0.00,FTFeed
2014-08-05,145.13,145.13,145.13,145.13,0.00,FTFeed
2014-08-04,145.1,145.1,145.1,145.1,0.00,FTFeed
2014-08-01,144.94,144.94,144.94,144.94,0.00,FTFeed
2014-07-31,145.36,145.36,145.36,145.36,0.00,FTFeed
2014-07-30,145.6,145.6,145.6,145.6,0.00,FTFeed
2014-07-29,145.58,145.58,145.58,145.58,0.00,FTFeed
2014-07-28,145.49,145.49,145.49,145.49,0.00,FTFeed
2014-07-25,145.45,145.45,145.45,145.45,0.00,FTFeed
2014-07-24,145.48,145.48,145.48,145.48,0.00,FTFeed
2014-07-23,145.49,145.49,145.49,145.49,0.00,FTFeed
2014-07-22,145.26,145.26,145.26,145.26,0.00,FTFeed
2014-07-21,145.32,145.32,145.32,145.32,0.00,FTFeed
2014-07-18,145.23,145.23,145.23,145.23,0.00,FTFeed
2014-07-17,145.3,145.3,145.3,145.3,0.00,FTFeed
2014-07-16,145.14,145.14,145.14,145.14,0.00,FTFeed
2014-07-15,145.13,145.13,145.13,145.13,0.00,FTFeed
2014-07-14,145.25,145.25,145.25,145.25,0.00,FTFeed
2014-07-11,145.09,145.09,145.09,145.09,0.00,FTFeed
2014-07-10,145.22,145.22,145.22,145.22,0.00,FTFeed
2014-07-09,145.16,145.16,145.16,145.16,0.00,FTFeed
2014-07-08,145.17,145.17,145.17,145.17,0.00,FTFeed
2014-07-07,145.1,145.1,145.1,145.1,0.00,FTFeed
2014-07-04,145.06,145.06,145.06,145.06,0.00,FTFeed
2014-07-03,145.01,145.01,145.01,145.01,0.00,FTFeed
2014-07-02,145.16,145.16,145.16,145.16,0.00,FTFeed
2014-07-01,145.05,145.05,145.05,145.05,0.00,FTFeed
2014-06-30,145.28,145.28,145.28,145.28,0.00,FTFeed
2014-06-27,145.37,145.37,145.37,145.37,0.00,FTFeed
2014-06-26,145.33,145.33,145.33,145.33,0.00,FTFeed
2014-06-25,145.33,145.33,145.33,145.33,0.00,FTFeed
2014-06-24,145.29,145.29,145.29,145.29,0.00,FTFeed
2014-06-23,145.2,145.2,145.2,145.2,0.00,FTFeed
2014-06-20,145.12,145.12,145.12,145.12,0.00,FTFeed
2014-06-19,145.27,145.27,145.27,145.27,0.00,FTFeed
2014-06-18,145.06,145.06,145.06,145.06,0.00,FTFeed
2014-06-17,144.98,144.98,144.98,144.98,0.00,FTFeed
2014-06-16,145.05,145.05,145.05,145.05,0.00,FTFeed
2014-06-13,144.96,144.96,144.96,144.96,0.00,FTFeed
2014-06-12,145.09,145.09,145.09,145.09,0.00,FTFeed
2014-06-11,145.17,145.17,145.17,145.17,0.00,FTFeed
2014-06-10,145.26,145.26,145.26,145.26,0.00,FTFeed
2014-06-09,145.25,145.25,145.25,145.25,0.00,FTFeed
2014-06-06,145.04,145.04,145.04,145.04,0.00,FTFeed
2014-06-05,144.69,144.69,144.69,144.69,0.00,FTFeed
2014-06-04,144.65,144.65,144.65,144.65,0.00,FTFeed
2014-06-03,144.68,144.68,144.68,144.68,0.00,FTFeed
2014-06-02,144.91,144.91,144.91,144.91,0.00,FTFeed
2014-05-30,144.9,144.9,144.9,144.9,0.00,FTFeed
2014-05-29,144.97,144.97,144.97,144.97,0.00,FTFeed
2014-05-28,144.81,144.81,144.81,144.81,0.00,FTFeed
2014-05-27,144.55,144.55,144.55,144.55,0.00,FTFeed
2014-05-23,144.27,144.27,144.27,144.27,0.00,FTFeed
2014-05-22,144.27,144.27,144.27,144.27,0.00,FTFeed
2014-05-21,144.18,144.18,144.18,144.18,0.00,FTFeed
2014-05-20,144.37,144.37,144.37,144.37,0.00,FTFeed
2014-05-19,144.51,144.51,144.51,144.51,0.00,FTFeed
2014-05-16,144.52,144.52,144.52,144.52,0.00,FTFeed
2014-05-15,144.66,144.66,144.66,144.66,0.00,FTFeed
2014-05-14,144.5,144.5,144.5,144.5,0.00,FTFeed
2014-05-13,144.14,144.14,144.14,144.14,0.00,FTFeed
2014-05-12,144,144,144,144,0.00,FTFeed
2014-05-09,144.15,144.15,144.15,144.15,0.00,FTFeed
2014-05-08,143.98,143.98,143.98,143.98,0.00,FTFeed
2014-05-07,143.86,143.86,143.86,143.86,0.00,FTFeed
2014-05-06,143.87,143.87,143.87,143.87,0.00,FTFeed
2014-05-02,143.86,143.86,143.86,143.86,0.00,FTFeed
2014-05-01,143.72,143.72,143.72,143.72,0.00,FTFeed
2014-04-30,143.56,143.56,143.56,143.56,0.00,FTFeed
2014-04-29,143.48,143.48,143.48,143.48,0.00,FTFeed
2014-04-28,143.5,143.5,143.5,143.5,0.00,FTFeed
2014-04-25,143.56,143.56,143.56,143.56,0.00,FTFeed
2014-04-24,143.41,143.41,143.41,143.41,0.00,FTFeed
2014-04-23,143.39,143.39,143.39,143.39,0.00,FTFeed
2014-04-22,143.26,143.26,143.26,143.26,0.00,FTFeed
2014-04-17,143.32,143.32,143.32,143.32,0.00,FTFeed
2014-04-16,143.23,143.23,143.23,143.23,0.00,FTFeed
2014-04-15,143.21,143.21,143.21,143.21,0.00,FTFeed
2014-04-14,143.29,143.29,143.29,143.29,0.00,FTFeed
2014-04-11,143.37,143.37,143.37,143.37,0.00,FTFeed
2014-04-10,143.5,143.5,143.5,143.5,0.00,FTFeed
2014-04-09,143.16,143.16,143.16,143.16,0.00,FTFeed
2014-04-08,143.11,143.11,143.11,143.11,0.00,FTFeed
2014-04-07,143.27,143.27,143.27,143.27,0.00,FTFeed
2014-04-04,143,143,143,143,0.00,FTFeed
2014-04-03,142.88,142.88,142.88,142.88,0.00,FTFeed
2014-04-02,142.84,142.84,142.84,142.84,0.00,FTFeed
2014-04-01,142.72,142.72,142.72,142.72,0.00,FTFeed
2014-03-31,144.25,144.25,144.25,144.25,0.00,FTFeed
2014-03-28,144.31,144.31,144.31,144.31,0.00,FTFeed
2014-03-27,144.25,144.25,144.25,144.25,0.00,FTFeed
2014-03-26,144.23,144.23,144.23,144.23,0.00,FTFeed
2014-03-25,144.19,144.19,144.19,144.19,0.00,FTFeed
2014-03-24,144.07,144.07,144.07,144.07,0.00,FTFeed
2014-03-21,144.03,144.03,144.03,144.03,0.00,FTFeed
2014-03-20,143.82,143.82,143.82,143.82,0.00,FTFeed
2014-03-19,144.15,144.15,144.15,144.15,0.00,FTFeed
2014-03-18,143.96,143.96,143.96,143.96,0.00,FTFeed
2014-03-17,143.76,143.76,143.76,143.76,0.00,FTFeed
2014-03-14,143.87,143.87,143.87,143.87,0.00,FTFeed
2014-03-13,143.96,143.96,143.96,143.96,0.00,FTFeed
2014-03-12,143.93,143.93,143.93,143.93,0.00,FTFeed
2014-03-11,143.97,143.97,143.97,143.97,0.00,FTFeed
2014-03-10,143.97,143.97,143.97,143.97,0.00,FTFeed
2014-03-07,144.17,144.17,144.17,144.17,0.00,FTFeed
2014-03-06,144.2,144.2,144.2,144.2,0.00,FTFeed
2014-03-05,144.05,144.05,144.05,144.05,0.00,FTFeed
2014-03-04,143.94,143.94,143.94,143.94,0.00,FTFeed
2014-03-03,144,144,144,144,0.00,FTFeed
2014-02-28,143.86,143.86,143.86,143.86,0.00,FTFeed
2014-02-27,143.84,143.84,143.84,143.84,0.00,FTFeed
2014-02-26,143.66,143.66,143.66,143.66,0.00,FTFeed
2014-02-25,143.56,143.56,143.56,143.56,0.00,FTFeed
2014-02-24,143.42,143.42,143.42,143.42,0.00,FTFeed
2014-02-21,143.31,143.31,143.31,143.31,0.00,FTFeed
2014-02-20,143.26,143.26,143.26,143.26,0.00,FTFeed
2014-02-19,143.47,143.47,143.47,143.47,0.00,FTFeed
2014-02-18,143.26,143.26,143.26,143.26,0.00,FTFeed
2014-02-17,143.1,143.1,143.1,143.1,0.00,FTFeed
2014-02-14,142.96,142.96,142.96,142.96,0.00,FTFeed
2014-02-13,142.81,142.81,142.81,142.81,0.00,FTFeed
2014-02-12,142.82,142.82,142.82,142.82,0.00,FTFeed
2014-02-11,142.77,142.77,142.77,142.77,0.00,FTFeed
2014-02-10,142.67,142.67,142.67,142.67,0.00,FTFeed
2014-02-07,142.38,142.38,142.38,142.38,0.00,FTFeed
2014-02-06,142.14,142.14,142.14,142.14,0.00,FTFeed
2014-02-05,142.21,142.21,142.21,142.21,0.00,FTFeed
2014-02-04,141.98,141.98,141.98,141.98,0.00,FTFeed
2014-02-03,142.19,142.19,142.19,142.19,0.00,FTFeed
2014-01-31,142.31,142.31,142.31,142.31,0.00,FTFeed
2014-01-30,142.23,142.23,142.23,142.23,0.00,FTFeed
2014-01-29,142.29,142.29,142.29,142.29,0.00,FTFeed
2014-01-28,142.08,142.08,142.08,142.08,0.00,FTFeed
2014-01-27,142.11,142.11,142.11,142.11,0.00,FTFeed
2014-01-24,142.72,142.72,142.72,142.72,0.00,FTFeed
2014-01-23,142.86,142.86,142.86,142.86,0.00,FTFeed
2014-01-22,142.85,142.85,142.85,142.85,0.00,FTFeed
2014-01-21,143.02,143.02,143.02,143.02,0.00,FTFeed
2014-01-20,143.05,143.05,143.05,143.05,0.00,FTFeed
2014-01-17,143.04,143.04,143.04,143.04,0.00,FTFeed
2014-01-16,143.08,143.08,143.08,143.08,0.00,FTFeed
2014-01-15,142.77,142.77,142.77,142.77,0.00,FTFeed
2014-01-14,142.59,142.59,142.59,142.59,0.00,FTFeed
2014-01-13,142.68,142.68,142.68,142.68,0.00,FTFeed
2014-01-10,142.32,142.32,142.32,142.32,0.00,FTFeed
2014-01-09,142.16,142.16,142.16,142.16,0.00,FTFeed
2014-01-08,142.26,142.26,142.26,142.26,0.00,FTFeed
2014-01-07,142.2,142.2,142.2,142.2,0.00,FTFeed
2014-01-06,141.98,141.98,141.98,141.98,0.00,FTFeed
2014-01-03,141.67,141.67,141.67,141.67,0.00,FTFeed
2014-01-02,141.62,141.62,141.62,141.62,0.00,FTFeed
2013-12-31,141.61,141.61,141.61,141.61,0.00,FTFeed
2013-12-30,141.54,141.54,141.54,141.54,0.00,FTFeed
2013-12-27,141.47,141.47,141.47,141.47,0.00,FTFeed
2013-12-24,141.5,141.5,141.5,141.5,0.00,FTFeed
2013-12-23,141.42,141.42,141.42,141.42,0.00,FTFeed
2013-12-20,141.09,141.09,141.09,141.09,0.00,FTFeed
2013-12-19,141.08,141.08,141.08,141.08,0.00,FTFeed
2013-12-18,140.82,140.82,140.82,140.82,0.00,FTFeed
2013-12-17,140.85,140.85,140.85,140.85,0.00,FTFeed
2013-12-16,140.65,140.65,140.65,140.65,0.00,FTFeed
2013-12-13,140.46,140.46,140.46,140.46,0.00,FTFeed
2013-12-12,140.55,140.55,140.55,140.55,0.00,FTFeed
2013-12-11,140.8,140.8,140.8,140.8,0.00,FTFeed
2013-12-10,140.78,140.78,140.78,140.78,0.00,FTFeed
2013-12-09,140.57,140.57,140.57,140.57,0.00,FTFeed
2013-12-06,140.35,140.35,140.35,140.35,0.00,FTFeed
2013-12-05,140.59,140.59,140.59,140.59,0.00,FTFeed
2013-12-04,140.65,140.65,140.65,140.65,0.00,FTFeed
2013-12-03,140.86,140.86,140.86,140.86,0.00,FTFeed
2013-12-02,140.98,140.98,140.98,140.98,0.00,FTFeed
2013-11-29,141.16,141.16,141.16,141.16,0.00,FTFeed
2013-11-28,141.06,141.06,141.06,141.06,0.00,FTFeed
2013-11-27,141,141,141,141,0.00,FTFeed
2013-11-26,141.07,141.07,141.07,141.07,0.00,FTFeed
2013-11-25,140.93,140.93,140.93,140.93,0.00,FTFeed
2013-11-22,140.62,140.62,140.62,140.62,0.00,FTFeed
2013-11-21,140.36,140.36,140.36,140.36,0.00,FTFeed
2013-11-20,140.6,140.6,140.6,140.6,0.00,FTFeed
2013-11-19,140.8,140.8,140.8,140.8,0.00,FTFeed
2013-11-18,140.76,140.76,140.76,140.76,0.00,FTFeed
2013-11-15,140.6,140.6,140.6,140.6,0.00,FTFeed
2013-11-14,140.39,140.39,140.39,140.39,0.00,FTFeed
2013-11-13,140.21,140.21,140.21,140.21,0.00,FTFeed
2013-11-12,140.52,140.52,140.52,140.52,0.00,FTFeed
2013-11-11,140.46,140.46,140.46,140.46,0.00,FTFeed
2013-11-08,140.51,140.51,140.51,140.51,0.00,FTFeed
2013-11-07,140.63,140.63,140.63,140.63,0.00,FTFeed
2013-11-06,140.42,140.42,140.42,140.42,0.00,FTFeed
2013-11-05,140.49,140.49,140.49,140.49,0.00,FTFeed
2013-11-04,140.65,140.65,140.65,140.65,0.00,FTFeed
2013-11-01,140.73,140.73,140.73,140.73,0.00,FTFeed
2013-10-31,140.92,140.92,140.92,140.92,0.00,FTFeed
2013-10-30,141.01,141.01,141.01,141.01,0.00,FTFeed
2013-10-29,140.74,140.74,140.74,140.74,0.00,FTFeed
2013-10-28,140.58,140.58,140.58,140.58,0.00,FTFeed
2013-10-25,140.46,140.46,140.46,140.46,0.00,FTFeed
2013-10-24,140.53,140.53,140.53,140.53,0.00,FTFeed
2013-10-23,140.55,140.55,140.55,140.55,0.00,FTFeed
2013-10-22,140.11,140.11,140.11,140.11,0.00,FTFeed
2013-10-21,140.07,140.07,140.07,140.07,0.00,FTFeed
2013-10-18,140.05,140.05,140.05,140.05,0.00,FTFeed
2013-10-17,139.58,139.58,139.58,139.58,0.00,FTFeed
2013-10-16,138.22,138.22,138.22,138.22,0.00,FTFeed
2013-10-15,139.05,139.05,139.05,139.05,0.00,FTFeed
2013-10-14,138.97,138.97,138.97,138.97,0.00,FTFeed
2013-10-11,138.86,138.86,138.86,138.86,0.00,FTFeed
2013-10-10,138.46,138.46,138.46,138.46,0.00,FTFeed
2013-10-09,138.41,138.41,138.41,138.41,0.00,FTFeed
2013-10-08,138.31,138.31,138.31,138.31,0.00,FTFeed
2013-10-07,138.37,138.37,138.37,138.37,0.00,FTFeed
2013-10-04,138.3,138.3,138.3,138.3,0.00,FTFeed
2013-10-03,138.21,138.21,138.21,138.21,0.00,FTFeed
2013-10-02,138.21,138.21,138.21,138.21,0.00,FTFeed
2013-10-01,137.99,137.99,137.99,137.99,0.00,FTFeed
2013-09-30,139.71,139.71,139.71,139.71,0.00,FTFeed
2013-09-27,139.82,139.82,139.82,139.82,0.00,FTFeed
2013-09-26,139.82,139.82,139.82,139.82,0.00,FTFeed
2013-09-25,139.68,139.68,139.68,139.68,0.00,FTFeed
2013-09-24,139.45,139.45,139.45,139.45,0.00,FTFeed
2013-09-23,139.2,139.2,139.2,139.2,0.00,FTFeed
2013-09-20,139.37,139.37,139.37,139.37,0.00,FTFeed
